type,signl,time,price,profit ,profit percent
Exit long,buyclose,2/15/2021 3:10,47144.893,-3.71,-0.15
Entry long,buy,2/15/2021 4:15,46785.73,,
Exit long,buyclose,2/15/2021 6:15,47128.353,16.81,0.67
Entry long,buy,2/15/2021 22:05,47947.01,,
Exit long,buyclose,2/16/2021 0:30,47322.36,-34.07,-1.36
Entry long,buy,2/16/2021 6:30,49032.02,,
Exit long,buyclose,2/16/2021 7:00,49264.561,10.36,0.41
Entry long,buy,2/16/2021 12:05,49187.53,,
Exit long,buyclose,2/16/2021 12:10,49117.946,-5.04,-0.2
Entry long,buy,2/16/2021 16:30,48985,,
Exit long,buyclose,2/16/2021 23:00,49294.681,14.3,0.57
Entry long,buy,2/17/2021 4:45,49376.85,,
Exit long,buyclose,2/17/2021 6:05,49871.5,23.54,0.94
Entry long,buy,2/17/2021 13:35,50897.29,,
Exit long,buyclose,2/17/2021 13:55,51220.951,14.4,0.58
Entry long,buy,2/18/2021 4:05,51934.39,,
Exit long,buyclose,2/18/2021 4:50,52273.291,14.81,0.59
Entry long,buy,2/18/2021 7:05,51975,,
Exit long,buyclose,2/18/2021 7:25,51507.05,-24.01,-0.96
Entry long,buy,2/18/2021 11:45,51394.09,,
Exit long,buyclose,2/18/2021 13:20,51741.828,15.42,0.62
Entry long,buy,2/18/2021 22:25,51913.9,,
Exit long,buyclose,2/19/2021 2:05,50875.44,-51.51,-2.06
Entry long,buy,2/19/2021 2:35,51193.41,,
Exit long,buyclose,2/19/2021 2:45,51360.448,6.66,0.27
Entry long,buy,2/19/2021 4:45,51201.89,,
Exit long,buyclose,2/19/2021 5:20,51547.87,15.39,0.62
Entry long,buy,2/20/2021 3:45,55814.99,,
Exit long,buyclose,2/20/2021 9:10,55118.76,-32.68,-1.31
Entry long,buy,2/20/2021 9:15,55429.75,,
Exit long,buyclose,2/20/2021 9:20,55593.789,5.9,0.24
Entry long,buy,2/20/2021 15:00,56600.01,,
Exit long,buyclose,2/20/2021 17:05,57341.138,31.24,1.25
Entry long,buy,2/20/2021 21:15,56459.26,,
Exit long,buyclose,2/20/2021 22:30,55876.34,-27.31,-1.09
Entry long,buy,2/21/2021 6:45,56453.66,,
Exit long,buyclose,2/21/2021 7:00,56664.078,7.82,0.31
Entry long,buy,2/21/2021 7:25,56052.04,,
Exit long,buyclose,2/21/2021 8:45,56624.111,24.02,0.96
Entry long,buy,2/21/2021 12:50,56875.39,,
Exit long,buyclose,2/21/2021 14:00,57465.705,24.45,0.98
Entry long,buy,2/21/2021 20:55,57768.14,,
Exit long,buyclose,2/22/2021 0:10,56733.26,-46.29,-1.85
Entry long,buy,2/22/2021 3:35,56381.22,,
Exit long,buyclose,2/22/2021 9:35,55174.32,-55.02,-2.2
Entry long,buy,2/22/2021 9:40,55514.89,,
Exit long,buyclose,2/22/2021 10:10,54105.83,-64.95,-2.6
Entry long,buy,2/22/2021 12:05,54311,,
Exit long,buyclose,2/22/2021 12:20,53137,-55.54,-2.22
Entry long,buy,2/22/2021 12:45,53393.05,,
Exit long,buyclose,2/22/2021 14:10,51121.93,-107.84,-4.31
Entry long,buy,2/22/2021 18:05,52023.99,,
Exit long,buyclose,2/22/2021 18:25,53026.88,46.69,1.87
Entry long,buy,2/22/2021 23:20,53469.61,,
Exit long,buyclose,2/22/2021 23:50,54229.514,34.03,1.36
Entry long,buy,2/23/2021 0:10,53173.69,,
Exit long,buyclose,2/23/2021 2:35,51910.86,-60.87,-2.43
Entry long,buy,2/23/2021 3:35,51569.91,,
Exit long,buyclose,2/23/2021 3:50,52381.595,37.85,1.51
Entry long,buy,2/23/2021 4:40,50815.77,,
Exit long,buyclose,2/23/2021 5:25,48999.01,-90.88,-3.64
Entry long,buy,2/23/2021 8:10,48471.29,,
Exit long,buyclose,2/23/2021 8:55,46868.01,-84.19,-3.37
Entry long,buy,2/23/2021 14:45,46281.58,,
Exit long,buyclose,2/23/2021 15:35,48939.499,142.07,5.68
Entry long,buy,2/23/2021 18:15,46681.71,,
Exit long,buyclose,2/23/2021 20:55,47837.486,60.4,2.42
Entry long,buy,2/24/2021 0:25,47243.58,,
Exit long,buyclose,2/24/2021 1:05,48935.999,88.06,3.52
Entry long,buy,2/24/2021 13:20,49851.42,,
Exit long,buyclose,2/25/2021 12:50,51034.96,57.85,2.31
Entry long,buy,2/25/2021 17:10,50136.79,,
Exit long,buyclose,2/25/2021 20:05,48999.97,-58.19,-2.33
Entry long,buy,2/25/2021 20:10,48910.43,,
Exit long,buyclose,2/25/2021 22:00,48023.92,-46.81,-1.87
Entry long,buy,2/25/2021 23:45,47153.56,,
Exit long,buyclose,2/26/2021 0:35,46022.19,-61.48,-2.46
Entry long,buy,3/2/2021 2:05,49339.63,,
Exit long,buyclose,3/2/2021 2:25,49546.355,8.97,0.36
Entry long,buy,3/2/2021 3:30,49094.54,,
Exit long,buyclose,3/2/2021 14:25,49600.741,24.28,0.97
Entry long,buy,3/2/2021 15:20,48553.13,,
Exit long,buyclose,3/2/2021 16:35,47769.82,-41.83,-1.67
Entry long,buy,3/2/2021 16:40,47697.45,,
Exit long,buyclose,3/3/2021 0:15,48632.6,47.51,1.9
Entry long,buy,3/4/2021 0:05,50025.02,,
Exit long,buyclose,3/4/2021 0:50,50900.676,42.26,1.69
Entry long,buy,3/4/2021 3:00,50991.13,,
Exit long,buyclose,3/4/2021 3:40,50021.97,-49.02,-1.96
Entry long,buy,3/4/2021 5:30,49432.2,,
Exit long,buyclose,3/4/2021 6:20,49387.988,-3.74,-0.15
Entry long,buy,3/4/2021 9:20,48691.22,,
Exit long,buyclose,3/4/2021 14:35,50411.559,86.83,3.47
Entry long,buy,3/4/2021 17:55,48541.69,,
Exit long,buyclose,3/5/2021 0:05,47274.92,-66.74,-2.67
Entry long,buy,3/8/2021 2:35,50695.37,,
Exit long,buyclose,3/8/2021 7:20,49793.73,-45.96,-1.84
Entry long,buy,3/8/2021 8:00,49756.59,,
Exit long,buyclose,3/8/2021 8:55,49938.107,7.62,0.3
Entry long,buy,3/9/2021 7:05,53751.88,,
Exit long,buyclose,3/9/2021 8:30,54210.61,19.84,0.79
Entry long,buy,3/9/2021 12:55,53801.03,,
Exit long,buyclose,3/9/2021 13:20,54187.1,16.44,0.66
Entry long,buy,3/9/2021 15:55,54127.61,,
Exit long,buyclose,3/9/2021 20:25,54400.218,11.09,0.44
Entry long,buy,3/10/2021 1:50,54762.4,,
Exit long,buyclose,3/10/2021 2:10,53329.96,-66.89,-2.68
Entry long,buy,3/10/2021 2:25,54117.3,,
Exit long,buyclose,3/10/2021 8:45,54733.925,26.99,1.08
Entry long,buy,3/10/2021 20:45,56405.15,,
Exit long,buyclose,3/10/2021 21:30,56866.02,18.93,0.76
Entry long,buy,3/11/2021 0:00,55825.34,,
Exit long,buyclose,3/11/2021 0:15,56457.977,26.83,1.07
Entry long,buy,3/11/2021 1:00,55601.89,,
Exit long,buyclose,3/11/2021 3:00,56506.375,39.17,1.57
Entry long,buy,3/11/2021 6:05,55450.17,,
Exit long,buyclose,3/11/2021 6:15,55673.435,8.57,0.34
Entry long,buy,3/11/2021 8:05,54757.97,,
Exit long,buyclose,3/11/2021 11:00,55741.6,43.41,1.74
Entry long,buy,3/12/2021 0:30,57182.09,,
Exit long,buyclose,3/12/2021 10:20,55978.23,-54.13,-2.17
Entry long,buy,3/12/2021 10:25,55927.84,,
Exit long,buyclose,3/12/2021 10:40,56570.563,27.23,1.09
Entry long,buy,3/12/2021 13:05,55688.12,,
Exit long,buyclose,3/12/2021 13:25,55205.97,-23.15,-0.93
Entry long,buy,3/12/2021 19:30,57125.33,,
Exit long,buyclose,3/12/2021 23:45,57585.632,18.64,0.75
Entry long,buy,3/13/2021 0:10,56712.87,,
Exit long,buyclose,3/13/2021 8:00,57499.992,33.2,1.33
Entry long,buy,3/14/2021 1:10,61050.54,,
Exit long,buyclose,3/14/2021 11:20,59972.96,-45.63,-1.83
Entry long,buy,3/14/2021 13:35,60019.19,,
Exit long,buyclose,3/14/2021 14:30,60491.649,18.18,0.73
Entry long,buy,3/14/2021 15:55,59753.91,,
Exit long,buyclose,3/14/2021 18:15,60185.26,16.55,0.66
Entry long,buy,3/14/2021 23:50,59467,,
Exit long,buyclose,3/15/2021 4:00,60703.243,50.47,2.02
Entry long,buy,3/15/2021 4:55,59881.19,,
Exit long,buyclose,3/15/2021 6:00,59104.93,-33.91,-1.36
Entry long,buy,3/15/2021 6:15,59214.76,,
Exit long,buyclose,3/15/2021 7:05,58250.68,-42.2,-1.69
Entry long,buy,3/15/2021 8:00,58122.92,,
Exit long,buyclose,3/15/2021 8:05,58281,5.3,0.21
Entry long,buy,3/15/2021 9:25,56144.9,,
Exit long,buyclose,3/17/2021 19:00,57883.497,75.92,3.04
Entry long,buy,3/18/2021 7:25,58575.92,,
Exit long,buyclose,3/18/2021 12:05,57912.09,-29.83,-1.19
Entry long,buy,3/18/2021 12:10,57932.79,,
Exit long,buyclose,3/18/2021 15:20,58299.235,14.31,0.57
Entry long,buy,3/18/2021 18:15,58859.74,,
Exit long,buyclose,3/18/2021 18:50,58090.67,-34.17,-1.37
Entry long,buy,3/18/2021 19:15,57847.7,,
Exit long,buyclose,3/18/2021 19:50,57302.52,-25.06,-1
Entry long,buy,3/18/2021 20:20,57624.76,,
Exit long,buyclose,3/18/2021 22:00,58158.975,21.68,0.87
Entry long,buy,3/19/2021 0:15,56510.15,,
Exit long,buyclose,3/19/2021 0:20,56380,-7.26,-0.29
Entry long,buy,3/19/2021 8:05,58074.55,,
Exit long,buyclose,3/19/2021 8:10,58235.522,5.43,0.22
Entry long,buy,3/19/2021 13:45,58291.52,,
Exit long,buyclose,3/19/2021 14:40,58726,17.13,0.69
Entry long,buy,3/19/2021 18:20,58680.01,,
Exit long,buyclose,3/19/2021 18:30,58978.817,11.23,0.45
Entry long,buy,3/19/2021 20:50,58300,,
Exit long,buyclose,3/20/2021 12:00,59415,46.31,1.85
Entry long,buy,3/20/2021 16:15,59062.47,,
Exit long,buyclose,3/20/2021 18:20,59461.98,15.41,0.62
Entry long,buy,3/20/2021 20:15,59033.66,,
Exit long,buyclose,3/21/2021 0:00,57935.88,-47.99,-1.92
Entry long,buy,3/21/2021 2:05,58069.01,,
Exit long,buyclose,3/21/2021 2:45,57570,-22.98,-0.92
Entry long,buy,3/21/2021 3:15,57623.21,,
Exit long,buyclose,3/21/2021 3:25,57817.15,6.91,0.28
Entry long,buy,3/21/2021 4:30,57191.81,,
Exit long,buyclose,3/21/2021 6:20,56711.12,-22.51,-0.9
Entry long,buy,3/21/2021 9:45,56246.06,,
Exit long,buyclose,3/21/2021 13:25,57124.017,37.52,1.5
Entry long,buy,3/21/2021 23:15,57476.83,,
Exit long,buyclose,3/22/2021 0:45,56616.31,-38.93,-1.56
Entry long,buy,3/22/2021 8:45,57363.34,,
Exit long,buyclose,3/22/2021 10:05,57718.005,13.96,0.56
Entry long,buy,3/22/2021 12:15,57565.93,,
Exit long,buyclose,3/22/2021 12:50,56915.97,-29.73,-1.19
Entry long,buy,3/22/2021 13:40,56797.99,,
Exit long,buyclose,3/22/2021 16:30,56533.01,-13.16,-0.53
Entry long,buy,3/22/2021 16:35,56523.25,,
Exit long,buyclose,3/22/2021 17:35,57170.129,27.11,1.08
Entry long,buy,3/22/2021 18:40,56545.34,,
Exit long,buyclose,3/22/2021 19:15,55912.38,-29.48,-1.18
Entry long,buy,3/22/2021 19:55,55571.42,,
Exit long,buyclose,3/22/2021 20:40,55115.49,-22.01,-0.88
Entry long,buy,3/22/2021 20:45,54660.32,,
Exit long,buyclose,3/23/2021 5:25,53462.54,-56.28,-2.25
Entry long,buy,3/30/2021 16:00,58598.92,,
Exit long,buyclose,3/30/2021 17:35,58964.47,14.1,0.56
Entry long,buy,3/30/2021 20:35,58652.92,,
Exit long,buyclose,3/31/2021 1:50,59110.935,18.02,0.72
Entry long,buy,3/31/2021 3:05,58718.39,,
Exit long,buyclose,3/31/2021 6:20,58918.296,7.01,0.28
Entry long,buy,3/31/2021 7:55,58238.52,,
Exit long,buyclose,3/31/2021 15:15,59447.5,50.4,2.02
Entry long,buy,3/31/2021 20:00,58741.13,,
Exit long,buyclose,4/1/2021 8:25,59555.878,33.18,1.33
Entry long,buy,4/1/2021 10:40,58813.51,,
Exit long,buyclose,4/1/2021 13:05,59014.869,7.06,0.28
Entry long,buy,4/1/2021 16:45,58805,,
Exit long,buyclose,4/1/2021 18:15,58265.83,-24.42,-0.98
Entry long,buy,4/1/2021 21:45,58761.52,,
Exit long,buyclose,4/1/2021 22:05,58931.421,5.73,0.23
Entry long,buy,4/2/2021 0:05,58876.61,,
Exit long,buyclose,4/2/2021 1:30,58968.479,2.4,0.1
Entry long,buy,4/2/2021 12:15,59511.35,,
Exit long,buyclose,4/2/2021 15:05,59674.579,5.36,0.21
Entry long,buy,4/2/2021 16:55,59350,,
Exit long,buyclose,4/2/2021 19:05,59019.31,-15.43,-0.62
Entry long,buy,4/2/2021 20:50,58770,,
Exit long,buyclose,4/2/2021 22:50,58988.081,7.78,0.31
Entry long,buy,4/3/2021 8:45,59195.72,,
Exit long,buyclose,4/3/2021 21:50,57689.04,-65.13,-2.61
Entry long,buy,4/3/2021 21:55,57685.65,,
Exit long,buyclose,4/4/2021 0:00,56695.48,-44.41,-1.78
Entry long,buy,4/5/2021 1:05,57797.16,,
Exit long,buyclose,4/5/2021 4:00,57360.01,-20.41,-0.82
Entry long,buy,4/5/2021 5:00,57389.8,,
Exit long,buyclose,4/5/2021 5:55,57032.38,-17.07,-0.68
Entry long,buy,4/5/2021 6:20,56939.99,,
Exit long,buyclose,4/5/2021 6:30,57263.314,12.7,0.51
Entry long,buy,4/5/2021 21:35,58697.02,,
Exit long,buyclose,4/5/2021 22:25,58949.008,9.23,0.37
Entry long,buy,4/5/2021 23:15,58742.8,,
Exit long,buyclose,4/5/2021 23:55,59007,9.74,0.39
Entry long,buy,4/6/2021 2:05,58788.64,,
Exit long,buyclose,4/6/2021 14:00,58293.52,-22.56,-0.9
Entry long,buy,4/6/2021 14:10,58120.03,,
Exit long,buyclose,4/6/2021 14:20,57516.32,-27.47,-1.1
Entry long,buy,4/6/2021 21:25,57953.92,,
Exit long,buyclose,4/7/2021 0:10,58266.3,11.98,0.48
Entry long,buy,4/7/2021 0:50,57775.11,,
Exit long,buyclose,4/7/2021 5:45,58237.38,18.5,0.74
Entry long,buy,4/7/2021 9:15,57489.98,,
Exit long,buyclose,4/7/2021 9:30,57837.257,13.6,0.54
Entry long,buy,4/7/2021 10:55,56857.16,,
Exit long,buyclose,4/7/2021 12:15,55726.28,-51.22,-2.05
Entry long,buy,4/7/2021 15:40,56485.35,,
Exit long,buyclose,4/7/2021 16:50,56869.857,15.52,0.62
Entry long,buy,4/7/2021 17:45,56085.36,,
Exit long,buyclose,4/7/2021 22:40,56610.909,21.93,0.88
Entry long,buy,4/8/2021 0:00,55965.39,,
Exit long,buyclose,4/8/2021 0:50,56534.526,23.92,0.96
Entry long,buy,4/9/2021 6:10,58017.68,,
Exit long,buyclose,4/9/2021 10:05,58212.868,6.91,0.28
Entry long,buy,4/9/2021 16:15,58119.35,,
Exit long,buyclose,4/9/2021 17:00,58303.9,6.44,0.26
Entry long,buy,4/9/2021 22:20,58231.07,,
Exit long,buyclose,4/10/2021 2:00,58486.8,9.48,0.38
Entry long,buy,4/10/2021 12:35,60445.52,,
Exit long,buyclose,4/10/2021 18:05,59642.64,-34.71,-1.39
Entry long,buy,4/10/2021 18:10,59920,,
Exit long,buyclose,4/10/2021 20:50,58918.75,-43.27,-1.73
Entry long,buy,4/10/2021 21:15,58982.57,,
Exit long,buyclose,4/10/2021 22:05,59406.679,16.48,0.66
Entry long,buy,4/11/2021 4:45,59996.99,,
Exit long,buyclose,4/11/2021 6:15,59438.91,-24.75,-0.99
Entry long,buy,4/11/2021 13:35,59491.01,,
Exit long,buyclose,4/11/2021 15:00,59797.3,11.37,0.45
Entry long,buy,4/12/2021 9:40,60225.85,,
Exit long,buyclose,4/12/2021 10:35,59503.58,-31.48,-1.26
Entry long,buy,4/12/2021 15:00,60073.7,,
Exit long,buyclose,4/13/2021 0:10,60375.448,11.06,0.44
Entry long,buy,4/13/2021 18:55,62771.02,,
Exit long,buyclose,4/13/2021 23:30,63578.395,30.66,1.23
Entry long,buy,4/14/2021 8:50,64107.95,,
Exit long,buyclose,4/14/2021 11:15,64554.942,15.93,0.64
Entry long,buy,4/14/2021 14:10,62858.45,,
Exit long,buyclose,4/14/2021 17:55,62373.72,-20.78,-0.83
Entry long,buy,4/14/2021 18:00,62271.25,,
Exit long,buyclose,4/15/2021 21:40,63703.853,56.01,2.24
Entry long,buy,4/16/2021 1:40,62974.28,,
Exit long,buyclose,4/16/2021 4:30,62163.74,-33.68,-1.35
Entry long,buy,4/16/2021 4:35,62037.73,,
Exit long,buyclose,4/16/2021 6:00,61159.22,-36.9,-1.48
Entry long,buy,4/16/2021 6:05,61512.69,,
Exit long,buyclose,4/16/2021 21:05,62098.9,22.32,0.89
Entry long,buy,4/17/2021 9:25,61839.41,,
Exit long,buyclose,4/17/2021 11:30,61169.22,-28.59,-1.14
Entry long,buy,4/17/2021 11:55,60973.99,,
Exit long,buyclose,4/17/2021 17:55,59992.12,-41.76,-1.67
Entry long,buy,4/17/2021 22:40,60453,,
Exit long,buyclose,4/17/2021 23:05,60851.597,14.98,0.6
Entry long,buy,4/17/2021 23:30,60335.55,,
Exit long,buyclose,4/18/2021 0:25,59784.17,-24.35,-0.97
Entry short,sell,4/19/2021 1:00,56778.86,,
Exit short,sellclose,4/19/2021 14:35,55658.378,47.84,1.91
Entry short,sell,4/19/2021 19:50,56007.03,,
Exit short,sellclose,4/20/2021 0:05,55192.416,34.86,1.39
Entry short,sell,4/20/2021 4:20,54848.65,,
Exit short,sellclose,4/20/2021 6:40,54181.16,28.92,1.16
Entry short,sell,4/20/2021 8:50,55203.97,,
Exit short,sellclose,4/20/2021 10:35,56069.192,-40.68,-1.63
Entry short,sell,4/20/2021 11:15,55808.99,,
Exit short,sellclose,4/20/2021 14:40,55602.726,7.74,0.31
Entry short,sell,4/20/2021 17:55,55884.65,,
Exit short,sellclose,4/20/2021 18:50,56334.227,-21.61,-0.86
Entry short,sell,4/20/2021 20:00,56444.41,,
Exit short,sellclose,4/21/2021 0:45,56086.427,14.36,0.57
Entry short,sell,4/22/2021 1:20,54409.39,,
Exit short,sellclose,4/22/2021 2:00,53485.228,40.96,1.64
Entry short,sell,4/22/2021 5:55,54461.98,,
Exit short,sellclose,4/22/2021 8:05,53839.001,27.1,1.08
Entry short,sell,4/22/2021 11:20,55127.54,,
Exit short,sellclose,4/22/2021 17:50,53634.553,66.21,2.65
Entry short,sell,4/23/2021 10:10,49288.69,,
Exit short,sellclose,4/23/2021 18:35,50672,-71.66,-2.87
Entry short,sell,4/23/2021 19:15,50526.1,,
Exit short,sellclose,4/24/2021 0:25,50135.207,17.84,0.71
Entry short,sell,4/24/2021 12:45,49712.8,,
Exit short,sellclose,4/24/2021 18:15,50613.078,-46.77,-1.87
Entry short,sell,4/24/2021 18:20,50784.16,,
Exit short,sellclose,4/25/2021 3:45,49745.315,49.64,1.99
Entry short,sell,4/25/2021 8:50,50186.85,,
Exit short,sellclose,4/25/2021 9:35,49329.854,41.19,1.65
Entry short,sell,4/25/2021 12:55,49862.95,,
Exit short,sellclose,4/25/2021 14:40,50377.904,-27.32,-1.09
Entry short,sell,4/25/2021 23:30,48907.06,,
Exit short,sellclose,4/26/2021 0:10,49945.097,-54.56,-2.18
Entry short,sell,4/26/2021 3:50,52270.68,,
Exit short,sellclose,4/26/2021 9:45,53092.338,-40.8,-1.63
Entry short,sell,4/26/2021 9:50,53505.29,,
Exit short,sellclose,4/27/2021 8:20,54951.527,-69.07,-2.76
Entry long,buy,5/9/2021 1:30,58551.01,,
Exit long,buyclose,5/9/2021 1:40,58781.43,8.34,0.33
Entry long,buy,5/9/2021 4:15,58117.12,,
Exit long,buyclose,5/9/2021 12:10,57228.46,-39.73,-1.59
Entry long,buy,5/9/2021 19:30,57446.43,,
Exit long,buyclose,5/9/2021 20:00,57593.595,4.9,0.2
Entry short,sell,5/13/2021 4:05,50988.06,,
Exit short,sellclose,5/13/2021 9:50,49152.415,88.5,3.54
Entry short,sell,5/13/2021 12:25,50288.34,,
Exit short,sellclose,5/13/2021 16:45,49294.546,47.9,1.92
Entry short,sell,5/13/2021 21:15,49611.52,,
Exit short,sellclose,5/13/2021 23:00,48828.237,37.97,1.52
Entry short,sell,5/14/2021 0:05,50141.63,,
Exit short,sellclose,5/14/2021 15:15,51477.07,-68.08,-2.72
Entry short,sell,5/15/2021 1:20,50445.51,,
Exit short,sellclose,5/15/2021 6:45,48963.988,71.92,2.88
Entry short,sell,5/15/2021 12:35,49246.55,,
Exit short,sellclose,5/15/2021 16:05,48515.987,35.59,1.42
Entry short,sell,5/15/2021 20:05,48391.16,,
Exit short,sellclose,5/16/2021 17:15,46432.549,99.69,3.99
Entry short,sell,5/16/2021 23:45,46019.14,,
Exit short,sellclose,5/17/2021 1:05,45189.466,43.57,1.74
Entry short,sell,5/17/2021 6:05,44825.63,,
Exit short,sellclose,5/19/2021 1:15,41723.564,171.51,6.86
Entry short,sell,5/19/2021 7:50,40367.22,,
Exit short,sellclose,5/19/2021 11:30,37893.289,151.71,6.07
Entry short,sell,5/19/2021 16:35,38844.97,,
Exit short,sellclose,5/20/2021 0:45,35405.959,219.83,8.79
Entry short,sell,5/20/2021 2:35,37725.77,,
Exit short,sellclose,5/20/2021 6:00,39992.751,-151.73,-6.07
Entry short,sell,5/20/2021 6:45,39891.78,,
Exit short,sellclose,5/20/2021 9:30,38939.8,58.16,2.33
Entry short,sell,5/20/2021 10:50,40130.46,,
Exit short,sellclose,5/20/2021 12:20,41609.713,-93.65,-3.75
Entry short,sell,5/20/2021 20:10,40194.47,,
Exit short,sellclose,5/20/2021 22:55,41721.616,-96.48,-3.86
Entry short,sell,5/21/2021 0:35,41264.03,,
Exit short,sellclose,5/21/2021 4:25,40079.49,70.27,2.81
Entry short,sell,5/21/2021 7:00,40292.96,,
Exit short,sellclose,5/21/2021 14:15,38984.891,79.66,3.19
Entry short,sell,5/21/2021 22:35,36827.05,,
Exit short,sellclose,5/22/2021 5:25,35549.268,85.24,3.41
Entry short,sell,5/22/2021 8:45,37015.53,,
Exit short,sellclose,5/22/2021 10:00,37596.762,-40.76,-1.63
Entry short,sell,5/22/2021 10:35,37615.01,,
Exit short,sellclose,5/22/2021 10:45,38542.564,-63.15,-2.53
Entry short,sell,5/22/2021 12:05,38209.86,,
Exit short,sellclose,5/22/2021 15:10,37196.2,64.82,2.59
Entry short,sell,5/22/2021 15:40,38520.44,,
Exit short,sellclose,5/23/2021 5:05,36611,122.42,4.9
Entry short,sell,5/23/2021 20:05,33422.11,,
Exit short,sellclose,5/23/2021 22:15,34706.239,-97.55,-3.9
Entry short,sell,5/23/2021 23:25,34702.66,,
Exit short,sellclose,5/24/2021 6:55,35990.203,-94.26,-3.77
Entry short,sell,5/24/2021 7:00,36348.76,,
Exit short,sellclose,5/24/2021 11:30,37415.742,-74.89,-3
Entry short,sell,5/24/2021 12:15,37532.68,,
Exit short,sellclose,5/24/2021 12:40,38510.411,-66.63,-2.67
Entry short,sell,5/24/2021 18:30,38172.02,,
Exit short,sellclose,5/24/2021 19:40,39139.754,-64.88,-2.6
Entry short,sell,5/24/2021 19:45,39215.86,,
Exit short,sellclose,5/25/2021 10:15,37189.045,127.71,5.11
Entry short,sell,5/25/2021 13:40,37724.65,,
Exit short,sellclose,5/26/2021 2:10,38943.094,-82.25,-3.29
Entry short,sell,5/26/2021 3:20,39282.65,,
Exit short,sellclose,5/26/2021 6:25,40207.539,-60.36,-2.41
Entry short,sell,5/26/2021 7:55,40436,,
Exit short,sellclose,5/26/2021 8:00,40830.705,-25.9,-1.04
Entry short,sell,5/26/2021 8:05,39923.9,,
Exit short,sellclose,5/26/2021 8:25,40120,-13.78,-0.55
Entry short,sell,5/26/2021 12:10,40145.1,,
Exit short,sellclose,5/26/2021 13:15,39426.001,43.28,1.73
Entry short,sell,5/26/2021 21:10,38774.42,,
Exit short,sellclose,5/26/2021 23:45,39420.5,-43.16,-1.73
Entry short,sell,5/26/2021 23:50,39165.01,,
Exit short,sellclose,5/27/2021 0:30,38545.732,38.03,1.52
Entry short,sell,5/27/2021 5:50,38142.05,,
Exit short,sellclose,5/27/2021 8:30,39010.216,-58.4,-2.34
Entry short,sell,5/27/2021 10:15,39367.56,,
Exit short,sellclose,5/27/2021 13:20,40052.069,-44.97,-1.8
Entry short,sell,5/27/2021 13:25,40256.02,,
Exit short,sellclose,5/27/2021 16:35,39049.055,73.46,2.94
Entry short,sell,5/27/2021 21:40,38890.22,,
Exit short,sellclose,5/28/2021 1:00,37882.428,63.28,2.53
Entry short,sell,5/28/2021 12:15,36283.7,,
Exit short,sellclose,5/29/2021 11:20,34678.9,109.07,4.36
Entry short,sell,5/29/2021 20:40,34347.95,,
Exit short,sellclose,5/30/2021 0:35,33590,53.67,2.15
Entry short,sell,5/30/2021 2:30,34426,,
Exit short,sellclose,5/30/2021 4:30,35099.207,-50.39,-2.02
Entry short,sell,5/30/2021 4:35,34905.32,,
Exit short,sellclose,5/30/2021 7:40,35975.695,-78.16,-3.13
Entry short,sell,5/30/2021 11:55,36361.44,,
Exit short,sellclose,5/30/2021 12:45,35554.021,54.01,2.16
Entry short,sell,5/30/2021 16:25,35847.71,,
Exit short,sellclose,5/31/2021 1:20,35103.962,50.37,2.01
Entry short,sell,5/31/2021 6:20,34846.31,,
Exit short,sellclose,5/31/2021 7:15,35488.634,-47.58,-1.9
Entry short,sell,5/31/2021 8:15,35804.13,,
Exit short,sellclose,5/31/2021 9:30,36396.945,-42.89,-1.72
Entry short,sell,5/31/2021 10:05,36472.09,,
Exit short,sellclose,6/1/2021 0:25,37673.8,-83.87,-3.35
Entry short,sell,6/1/2021 0:55,37777.36,,
Exit short,sellclose,6/1/2021 1:25,37343.674,27.2,1.09
Entry short,sell,6/1/2021 5:50,37240.18,,
Exit short,sellclose,6/1/2021 7:30,36641.578,38.69,1.55
Entry short,sell,6/1/2021 13:35,36875.83,,
Exit short,sellclose,6/3/2021 5:45,38836.837,-134.45,-5.38
Entry short,sell,6/3/2021 8:25,38830,,
Exit short,sellclose,6/3/2021 10:05,39323.016,-33.24,-1.33
Entry short,sell,6/3/2021 13:05,39186.76,,
Exit short,sellclose,6/3/2021 13:40,38479.958,43.59,1.74
Entry short,sell,6/3/2021 16:40,38876.36,,
Exit short,sellclose,6/4/2021 1:10,38278.1,36.97,1.48
Entry short,sell,6/4/2021 12:50,36983.21,,
Exit short,sellclose,6/5/2021 21:30,35060.963,128.44,5.14
Entry short,sell,6/6/2021 0:30,35634.87,,
Exit short,sellclose,6/6/2021 6:00,36308.313,-48.75,-1.95
Entry short,sell,6/6/2021 6:05,36315.39,,
Exit short,sellclose,6/6/2021 6:15,35951.942,23.52,0.94
Entry short,sell,6/6/2021 8:20,36180.09,,
Exit short,sellclose,6/6/2021 8:45,35968.579,13.12,0.52
Entry short,sell,6/6/2021 9:00,36323.33,,
Exit short,sellclose,6/6/2021 11:20,35837.215,31.96,1.28
Entry short,sell,6/6/2021 14:55,36106.83,,
Exit short,sellclose,6/6/2021 22:30,35345.634,51.2,2.05
Entry short,sell,6/7/2021 0:15,36128.51,,
Exit short,sellclose,6/7/2021 1:45,36745.642,-44.2,-1.77
Entry short,sell,6/7/2021 9:30,36257.3,,
Exit short,sellclose,6/7/2021 12:30,36640.696,-27.94,-1.12
Entry short,sell,6/7/2021 12:35,36626.37,,
Exit short,sellclose,6/7/2021 14:00,36046.3,38.09,1.52
