profit,fees-total,transfer-volume-mean,supply-last-active-1-years-ago,block-height,total-addresses,total-addresses,price-drawdown-from-ath,utxos-total,utxos-total,circulating-supply,circulating-supply,utxo-value-spent-total,circulating-supply,circulating-supply,fees-median,transfer-volume-median,fees-mean,total-addresses,total-addresses,utxo-value-created-median,utxos-total,utxos-total
1,0.012598800208550242,0.0022714,0.8327286703390004,0.747201724,0.6978724771024319,0.6993845526610816,0.8316346535220348,0.8009597562519792,0.8009597562519792,0.8616797816060875,0.8616731998985645,0.0050836,0.8616797816060875,0.8616731998985645,0.069857062,0.000506484,0.012698030055268178,0.6978724771024319,0.6993845526610816,0.006069651,0.8009597562519792,0.8009597562519792
0,0.006112333,0.004703996,0.8315649570131971,0.7473887879117842,0.6980885455879731,0.6996010893007436,0.8363902713199307,0.8001941144840676,0.8001941144840676,0.8617821346568957,0.8617755521675767,0.005151099,0.8617821346568957,0.8617755521675767,0.065556475,0.000836799,0.012590511441448841,0.6980885455879731,0.6996010893007436,0.008363208,0.8001941144840676,0.8001941144840676
0,0.010172123655490617,0.002563669,0.8315529203938701,0.7473999558864999,0.6981029641212352,0.6996155390745439,0.8249029925813597,0.800210404,0.800210404,0.8617882452867947,0.861781663,0.004957725,0.8617882452867947,0.861781663,0.061534291135809153,0.000745532,0.011865101478186754,0.6981029641212352,0.6996155390745439,0.007741266,0.800210404,0.800210404
0,0.013641234324086985,0.00297139,0.8309108886400678,0.7474194998422523,0.6981301796878449,0.6996428136089369,0.8112990416302619,0.8002233268263228,0.8002233268263228,0.8617989388891183,0.8617923562714442,0.011048207,0.8617989388891183,0.8617923562714442,0.048387097,0.00047529,0.008275458,0.6981301796878449,0.6996428136089369,0.006625889,0.8002233268263228,0.8002233268263228
1,0.015506355615771702,0.003161154,0.8296213091825348,0.7476205233871349,0.6984330123492342,0.6999463024157979,0.8362905538252987,0.8007185347681467,0.8007185347681467,0.8619089302272998,0.8619023467694871,0.013412047358193811,0.8619089302272998,0.8619023467694871,0.042368473,0.000283696,0.008243843,0.6984330123492342,0.6999463024157979,0.005950839,0.8007185347681467,0.8007185347681467
0,0.009668758,0.001748566,0.8295963232903374,0.7477573310774024,0.6986016984898451,0.7001153540475246,0.8327156314031757,0.8002647414176578,0.8002647414176578,0.8619837854435626,0.8619772014139886,0.006295659,0.8619837854435626,0.8619772014139886,0.032272717282204946,0.000230464,0.006057393,0.6986016984898451,0.7001153540475246,0.004771389,0.8002647414176578,0.8002647414176578
1,0.006984509,0.001326891,0.830958399,0.7478382988940913,0.6986734089056604,0.7001872198378111,0.8347730638361075,0.7996041515368486,0.7996041515368486,0.8620280875103306,0.8620215031423677,0.003955427,0.8620280875103306,0.8620215031423677,0.024616647007538843,0.000298717,0.005285105,0.6986734089056604,0.7001872198378111,0.004823564,0.7996041515368486,0.7996041515368486
0,0.006230152,0.001433448,0.8309519100151463,0.7478578428498437,0.6986888928368047,0.7002027373178838,0.82742577,0.7994945188701563,0.7994945188701563,0.8620387811126542,0.862032197,0.003461162,0.8620387811126542,0.862032197,0.019268387,0.000266482,0.005820177,0.6986888928368047,0.7002027373178838,0.004709037,0.7994945188701563,0.7994945188701563
1,0.002183018,0.005162984,0.8309781568102663,0.7478718028182383,0.6987088367285391,0.700222724,0.8434010890393351,0.79951994,0.79951994,0.8620464194000275,0.8620398348920415,0.002259138,0.8620464194000275,0.8620398348920415,0.049313884,0.000654039,0.011253376437077746,0.6987088367285391,0.700222724,0.006700252,0.79951994,0.79951994
0,0.006007269,0.001360737,0.8306222859740073,0.7481230822493417,0.6990639541253224,0.7005786112491492,0.8687727782798926,0.7993070129504365,0.7993070129504365,0.8621839085727552,0.862177323,0.003930504,0.8621839085727552,0.862177323,0.016850680987303374,0.000203072,0.00469113,0.6990639541253224,0.7005786112491492,0.004260694,0.7993070129504365,0.7993070129504365
1,0.005605034,0.000910337,0.8306190316436075,0.7481649621545257,0.6990987010296801,0.7006134334393888,0.8746818047536102,0.7988279265885052,0.7988279265885052,0.8622068234348768,0.8622002377016877,0.001858642,0.8622068234348768,0.8622002377016877,0.025788868293612124,0.000276074,0.006192643,0.6990987010296801,0.7006134334393888,0.004553541,0.7988279265885052,0.7988279265885052
0,0.00689573,0.00341495,0.8297624622611253,0.7482263860154621,0.6991546901401369,0.700669544,0.8747516347716654,0.7989632471614321,0.7989632471614321,0.8622404318993211,0.8622338459094228,0.009706449,0.8622404318993211,0.8622338459094228,0.015861619277179047,0.000230939,0.005472275,0.6991546901401369,0.700669544,0.00354462,0.7989632471614321,0.7989632471614321
1,0.003271559,0.00183785,0.8297597283033598,0.7482459299712145,0.6991684355559087,0.7006833190589419,0.8841682125872048,0.7989645305695068,0.7989645305695068,0.8622511255016447,0.862244539,0.003659914,0.8622511255016447,0.862244539,0.011429157539214464,0.000224136,0.003705611,0.6991684355559087,0.7006833190589419,0.00414636,0.7989645305695068,0.7989645305695068
0,0.006167008,0.001420162,0.8306923481449677,0.7483520257310137,0.6992560645317114,0.7007711378998517,0.8958134950613682,0.7988266036909513,0.7988266036909513,0.862309176,0.86230259,0.004090278,0.862309176,0.86230259,0.012235059673389842,0.000248923,0.004829855,0.6992560645317114,0.7007711378998517,0.004442229,0.7988266036909513,0.7988266036909513
1,0.005569127,0.001707229,0.8305780583029263,0.748374362,0.699272577,0.7007876862302271,0.8952100719749554,0.7988227238496177,0.7988227238496177,0.8623213977454829,0.8623148111371486,0.004062752,0.8623213977454829,0.8623148111371486,0.020660400167041532,0.000267905,0.005278735,0.699272577,0.7007876862302271,0.004981849,0.7988227238496177,0.7988227238496177
0,0.007086483,0.002052368,0.83052171,0.748416242,0.6993441983456319,0.7008594626727085,0.8942853218637001,0.7989604631531468,0.7989604631531468,0.8623443126076045,0.8623377258242413,0.005741768,0.8623443126076045,0.8623377258242413,0.038613701801557584,0.000306431,0.005713613,0.6993441983456319,0.7008594626727085,0.005228743,0.7989604631531468,0.7989604631531468
1,0.005333337,0.002490066,0.8305426609551685,0.7484274095603447,0.6993666140496074,0.7008819269446376,0.8988344687491323,0.7990365593796092,0.7990365593796092,0.8623504232375034,0.8623438364074656,0.005784925,0.8623504232375034,0.8623438364074656,0.037562365835610616,0.000304777,0.0051782,0.6993666140496074,0.7008819269446376,0.004856035,0.7990365593796092,0.7990365593796092
0,0.008179809,0.001226577,0.8304806525514465,0.7485055853833547,0.6995020165362991,0.701017623,0.9000786376160378,0.799270604,0.799270604,0.8623931976467962,0.8623866104900384,0.006251468,0.8623931976467962,0.8623866104900384,0.009121347,0.000177334,0.003620168,0.6995020165362991,0.701017623,0.004088509,0.799270604,0.799270604
1,0.004365005,0.007367801,0.8301405329945533,0.7485362973138228,0.6995391483271293,0.7010548350510074,0.9144231233576577,0.7989536709627205,0.7989536709627205,0.8624100018790188,0.8624034145939059,0.011131888829436717,0.8624100018790188,0.8624034145939059,0.038661323,0.000394454,0.006516493,0.6995391483271293,0.7010548350510074,0.00480849,0.7989536709627205,0.7989536709627205
0,0.007299256,0.003519198,0.8296878168081137,0.7486423930736221,0.6996786797878306,0.7011946688335774,0.9193742833233419,0.7988860847190307,0.7988860847190307,0.862468053,0.8624614651345399,0.005759469,0.862468053,0.8624614651345399,0.044705589297619655,0.000759335,0.010060280944502646,0.6996786797878306,0.7011946688335774,0.009759678,0.7988860847190307,0.7988860847190307
1,0.007870801,0.001601296,0.829454942,0.7486982329472005,0.6997556202373915,0.701271776,0.9265517545656776,0.7988935087411246,0.7988935087411246,0.8624986060125539,0.8624920180506623,0.006320192,0.8624986060125539,0.8624920180506623,0.025385917226524436,0.000315614,0.0044981,0.6997556202373915,0.701271776,0.005790994,0.7988935087411246,0.7988935087411246
0,0.011591193490139337,0.008430286,0.8288881521746669,0.7487512808271002,0.6998438131162573,0.7013601599552658,0.9759417875820005,0.7992334045611651,0.7992334045611651,0.8625276315045745,0.8625210433209793,0.013348971712205141,0.8625276315045745,0.8625210433209793,0.082788128,0.000925056,0.016511568113672114,0.6998438131162573,0.7013601599552658,0.008039627,0.7992334045611651,0.7992334045611651
1,0.018883609223292467,0.002942051,0.8277601083915378,0.7488099126943577,0.6999615061492415,0.7014781079929455,0.973928591,0.7997362537172188,0.7997362537172188,0.8625597123115445,0.862553124,0.009143296,0.8625597123115445,0.862553124,0.080659814,0.000417187,0.013706068161827232,0.6999615061492415,0.7014781079929455,0.006817304,0.7997362537172188,0.7997362537172188
0,0.028463817,0.002341879,0.8270635856171518,0.7489662643403776,0.7002083653022351,0.7017255020139901,0.9783184075374635,0.8000316350218053,0.8000316350218053,0.8626452611301301,0.8626386720480537,0.014186153,0.8626452611301301,0.8626386720480537,0.047061021,0.000413322,0.010599202665671246,0.7002083653022351,0.7017255020139901,0.006686642,0.8000316350218053,0.8000316350218053
1,0.015361443138188206,0.001842203,0.8263532489507475,0.7490695681064978,0.7003443105177641,0.7018617417810948,0.9981304337488484,0.8000845607963338,0.8000845607963338,0.862701784,0.8626951949428814,0.005161132,0.862701784,0.8626951949428814,0.073205219,0.000511663,0.012368456205430324,0.7003443105177641,0.7018617417810948,0.008226524,0.8000845607963338,0.8000845607963338
0,0.006958106,0.002827169,0.8263219945697349,0.7490751520938557,0.7003535402512993,0.7018709915126309,0.9755985792293415,0.8001156488888519,0.8001156488888519,0.8627048397716455,0.8626982502344931,0.003517054,0.8627048397716455,0.8626982502344931,0.081491359,0.000908724,0.012616607530861267,0.7003535402512993,0.7018709915126309,0.010410859045321331,0.8001156488888519,0.8001156488888519
0,0.012310857629947054,0.003558194,0.8109449632005876,0.7521966010268952,0.7048174548494687,0.706344578,0.889292099,0.8017927571990753,0.8017927571990753,0.8644127608284182,0.864406158,0.00908117,0.8644127608284182,0.864406158,0.053541207241396986,0.00095776,0.010880468088894455,0.7048174548494687,0.706344578,0.008950276,0.8017927571990753,0.8017927571990753
0,0.00697292,0.002832128,0.7965891991527998,0.7538662132468932,0.7072074822010629,0.7087397838518893,0.9594435572376654,0.8040608848000868,0.8040608848000868,0.8653262999983196,0.8653196904378535,0.008029423,0.8653262999983196,0.8653196904378535,0.032162822,0.000422541,0.005547667,0.7072074822010629,0.7087397838518893,0.005391306,0.8040608848000868,0.8040608848000868
1,0.007397566,0.004037218,0.7965850521831876,0.7538857572026456,0.7072404281818041,0.7087728012164632,0.967000552,0.804112034,0.804112034,0.8653369936006423,0.8653303839584967,0.015857601636089687,0.8653369936006423,0.8653303839584967,0.013883496,0.000223943,0.004248109,0.7072404281818041,0.7087728012164632,0.004252776,0.804112034,0.804112034
0,0.007253854,0.001755431,0.7963442997823191,0.7539611410319766,0.7073509765852671,0.7088835891444016,0.9576950379484775,0.8039343407639172,0.8039343407639172,0.8653782403524608,0.8653716303952632,0.005410977,0.8653782403524608,0.8653716303952632,0.018462485255654134,0.000237369,0.005308204,0.7073509765852671,0.7088835891444016,0.004217403,0.8039343407639172,0.8039343407639172
1,0.005876609,0.000846261,0.7962231490272329,0.7539862689750869,0.707376263,0.70890893,0.9593357918769578,0.8035869123257149,0.8035869123257149,0.8653919892697339,0.8653853792075181,0.002478921,0.8653919892697339,0.8653853792075181,0.018206061849325605,0.000212989,0.004525355,0.707376263,0.70890893,0.004107619,0.8035869123257149,0.8035869123257149
0,0.004083054,0.002738353,0.7962479627961743,0.7540030209371607,0.7073935746696242,0.70892628,0.9542451399363476,0.8036273791695485,0.8036273791695485,0.8654011552145824,0.865394545,0.00539375,0.8654011552145824,0.865394545,0.019121859729070354,0.00020053,0.004675731,0.7073935746696242,0.70892628,0.004069898,0.8036273791695485,0.8036273791695485
1,0.003819064,0.003192653,0.7962273680484404,0.7540113969181974,0.7074104293532737,0.708943171,0.9585163994413578,0.8036784193214439,0.8036784193214439,0.8654057381870062,0.8653991280197739,0.00557854,0.8654057381870062,0.8653991280197739,0.027400673,0.000244665,0.004930049,0.7074104293532737,0.708943171,0.004092481,0.8036784193214439,0.8036784193214439
0,0.004525212,0.002863676,0.7961921308153392,0.754025357,0.7074313728913472,0.7089641596446123,0.9507763976169523,0.803672269,0.803672269,0.8654133764743803,0.8654067662488045,0.006993286,0.8654133764743803,0.8654067662488045,0.011392525624024673,0.000172066,0.004179701,0.7074313728913472,0.7089641596446123,0.004002425,0.803672269,0.803672269
1,0.004760024,0.003461753,0.7961649233322785,0.7540476928360234,0.7074553432292615,0.7089881819188951,0.9526378146885484,0.8037820495872945,0.8037820495872945,0.8654255977341783,0.865418987,0.008826226,0.8654255977341783,0.865418987,0.015861619277179047,0.000233341,0.004211078,0.7074553432292615,0.7089881819188951,0.004180422,0.8037820495872945,0.8037820495872945
0,0.004487612,0.002168759,0.7961955612718621,0.754103533,0.7075042400885451,0.7090371847226717,0.9540795269624515,0.8039045064623644,0.8039045064623644,0.8654561508836731,0.8654495403313764,0.005672724,0.8654561508836731,0.8654495403313764,0.009963881,0.000210479,0.003869887,0.7075042400885451,0.7090371847226717,0.004079835,0.8039045064623644,0.8039045064623644
1,0.013027395672179682,0.003517897,0.794106721,0.7542766363176954,0.7077308254776566,0.7092642610528077,0.9623903468115843,0.804059552,0.804059552,0.865550866,0.8655442543713581,0.014846000553010138,0.865550866,0.8655442543713581,0.042214619,0.000354363,0.006963023,0.7077308254776566,0.7092642610528077,0.006703588,0.804059552,0.804059552
0,0.00553054,0.007344348,0.7938886373020628,0.7545139557804041,0.7080874306424029,0.7096216388715436,0.9689248660234117,0.8043335201646411,0.8043335201646411,0.8656807165324616,0.8656741042648819,0.017588297659966983,0.8656807165324616,0.8656741042648819,0.0275472,0.00030056,0.005209032,0.7080874306424029,0.7096216388715436,0.004254488,0.8043335201646411,0.8043335201646411
0,0.00553054,0.007344348,0.7938886373020628,0.7545139557804041,0.7080874306424029,0.7096216388715436,0.9689248660234117,0.8043335201646411,0.8043335201646411,0.8656807165324616,0.8656741042648819,0.017588297659966983,0.8656807165324616,0.8656741042648819,0.0275472,0.00030056,0.005209032,0.7080874306424029,0.7096216388715436,0.004254488,0.8043335201646411,0.8043335201646411
0,0.008225098,0.005063045,0.7925768459387619,0.7545753796413404,0.7081682905525823,0.7097026739803415,0.9614430633904711,0.8044117192058722,0.8044117192058722,0.8657143249969068,0.8657077124726169,0.012287630633515687,0.8657143249969068,0.8657077124726169,0.043694548,0.000884742,0.007644485,0.7081682905525823,0.7097026739803415,0.008270917,0.8044117192058722,0.8044117192058722
1,0.008225098,0.005063045,0.7925768459387619,0.7545753796413404,0.7081682905525823,0.7097026739803415,0.9614430633904711,0.8044117192058722,0.8044117192058722,0.8657143249969068,0.8657077124726169,0.012287630633515687,0.8657143249969068,0.8657077124726169,0.043694548,0.000884742,0.007644485,0.7081682905525823,0.7097026739803415,0.008270917,0.8044117192058722,0.8044117192058722
0,0.017017825,0.00129053,0.7912663955357118,0.7547764031862232,0.7085034150225822,0.7100385245622557,0.975565681,0.8053099666450139,0.8053099666450139,0.8658243163350883,0.8658177029706597,0.006729612,0.8658243163350883,0.8658177029706597,0.040566183,0.000262745,0.007361516,0.7085034150225822,0.7100385245622557,0.005138334,0.8053099666450139,0.8053099666450139
1,0.009384513,0.001580512,0.7892778155294777,0.7549941786931793,0.7087812275502362,0.7103169390244274,0.9763287121052839,0.8050203211872844,0.8050203211872844,0.8659434736181191,0.8659368593435404,0.006633995,0.8659434736181191,0.8659368593435404,0.028096678950568887,0.000308377,0.005043223,0.7087812275502362,0.7103169390244274,0.005114441,0.8050203211872844,0.8050203211872844
0,0.035298789,0.003411073,0.7850151270523609,0.7554939455617071,0.7095942620950961,0.7111317351657164,0.9738303479127307,0.8072640936519853,0.8072640936519853,0.8662169243060993,0.8662103079428412,0.014500671,0.8662169243060993,0.8662103079428412,0.11196178558607399,0.00045521,0.018730417,0.7095942620950961,0.7111317351657164,0.007379498,0.8072640936519853,0.8072640936519853
0,0.020358251956392882,0.004824878,0.7849616927885121,0.7555162815111387,0.7096381050010372,0.7111756730657841,0.9484253193857393,0.8074383212343164,0.8074383212343164,0.8662291455658973,0.8662225291092907,0.010547532497521099,0.8662291455658973,0.8662225291092907,0.11085916493886133,0.000427535,0.021006534344957667,0.7096381050010372,0.7111756730657841,0.006648093,0.8074383212343164,0.8074383212343164
0,0.033840261,0.003606967,0.7814059865757386,0.7557759369232788,0.7100245000724638,0.7115629053367889,0.9603772575009293,0.8081019024431766,0.8081019024431766,0.8663712177110496,0.8663646001692631,0.012941516780896034,0.8663712177110496,0.8663646001692631,0.10971991237645885,0.000456935,0.021275399015509698,0.7100245000724638,0.7115629053367889,0.007040096,0.8081019024431766,0.8081019024431766
1,0.033580220875020356,0.002000062,0.7813954590370524,0.7557982728727102,0.7100554913378438,0.7115939637507332,0.9636397136559713,0.8081396840024231,0.8081396840024231,0.8663834389708476,0.8663768213357126,0.008878827,0.8663834389708476,0.8663768213357126,0.10165356465166711,0.000344632,0.017063674151554298,0.7100554913378438,0.7115939637507332,0.006093287,0.8081396840024231,0.8081396840024231
0,0.018123442,0.001430885,0.7813004069710281,0.7558094408474259,0.710072368,0.7116108772902627,0.95276002,0.8082179718949822,0.8082179718949822,0.8663895496007465,0.8663829319189369,0.00324219,0.8663895496007465,0.8663829319189369,0.1122585040991113,0.000410212,0.018043879,0.710072368,0.7116108772902627,0.006656679,0.8082179718949822,0.8082179718949822
1,0.029140837750701476,0.002455685,0.780298602,0.7559741684744825,0.710338474,0.7118775592687606,0.9665967788006009,0.8090093904204565,0.8090093904204565,0.8664796813917568,0.8664730630214996,0.011134232022303419,0.8664796813917568,0.8664730630214996,0.082586653,0.000286082,0.014497774456677546,0.710338474,0.7118775592687606,0.004573028,0.8090093904204565,0.8090093904204565
0,0.016080788308650545,0.001282385,0.779439002,0.7561193521457867,0.7105424060307868,0.7120819334384361,0.9678111626963327,0.8091663018661484,0.8091663018661484,0.8665591195804443,0.866552501,0.004096617,0.8665591195804443,0.866552501,0.067355102,0.000273607,0.011355444170602061,0.7105424060307868,0.7120819334384361,0.00447318,0.8091663018661484,0.8091663018661484
0,0.014877342707292573,0.00217505,0.7794298034468097,0.7561696080320075,0.7106019412668303,0.7121415976690713,0.9643956826612171,0.8090924170505225,0.8090924170505225,0.8665866174149897,0.8665799982279307,0.006220866,0.8665866174149897,0.8665799982279307,0.064593056,0.000257045,0.011733496787063782,0.7106019412668303,0.7121415976690713,0.00459832,0.8090924170505225,0.8090924170505225
0,0.011276456598981325,0.001461358,0.778529187,0.7564655593619736,0.7110227177086132,0.7125632858043143,0.9680653522578394,0.8089902775125126,0.8089902775125126,0.8667485491073132,0.8667419286833833,0.004400297,0.8667485491073132,0.8667419286833833,0.033335042822708855,0.000179109,0.008447604,0.7110227177086132,0.7125632858043143,0.003376495,0.8089902775125126,0.8089902775125126
0,0.011276456598981325,0.001461358,0.778529187,0.7564655593619736,0.7110227177086132,0.7125632858043143,0.9680653522578394,0.8089902775125126,0.8089902775125126,0.8667485491073132,0.8667419286833833,0.004400297,0.8667485491073132,0.8667419286833833,0.033335042822708855,0.000179109,0.008447604,0.7110227177086132,0.7125632858043143,0.003376495,0.8089902775125126,0.8089902775125126
0,0.009952035,0.00347624,0.7785025274318735,0.756485103,0.7110456070465844,0.7125862247364586,0.9729631784238464,0.808857544,0.808857544,0.8667592427096369,0.8667526222040265,0.009944375,0.8667592427096369,0.8667526222040265,0.030477753437905236,0.000188323,0.007847155,0.7110456070465844,0.7125862247364586,0.003215709,0.808857544,0.808857544
1,0.009952035,0.00347624,0.7785025274318735,0.756485103,0.7110456070465844,0.7125862247364586,0.9729631784238464,0.808857544,0.808857544,0.8667592427096369,0.8667526222040265,0.009944375,0.8667592427096369,0.8667526222040265,0.030477753437905236,0.000188323,0.007847155,0.7110456070465844,0.7125862247364586,0.003215709,0.808857544,0.808857544
0,0.009068497,0.004089615,0.7784581236346695,0.7564990632861206,0.7110613383818394,0.7126019901566909,0.9679691878865445,0.8088282423068918,0.8088282423068918,0.8667668809970102,0.8667602604330571,0.007265157,0.8667668809970102,0.8667602604330571,0.054446016,0.000328013,0.011514439535207525,0.7110613383818394,0.7126019901566909,0.004914649,0.8088282423068918,0.8088282423068918
0,0.008712066,0.002837961,0.7783792871805153,0.7565409431913046,0.7111027462518261,0.7126434877448284,0.963915587,0.8084577322680835,0.8084577322680835,0.8667897958591317,0.8667831751201489,0.007364838,0.8667897958591317,0.8667831751201489,0.021429670386027118,0.000161088,0.007572397,0.7111027462518261,0.7126434877448284,0.004153362,0.8084577322680835,0.8084577322680835
0,0.013929661706055226,0.001004578,0.7779503680349464,0.7566637909131773,0.7112148949809781,0.7127558794658706,0.9671094238170808,0.8074800517414851,0.8074800517414851,0.8668570127880204,0.8668503915356198,0.003811764,0.8668570127880204,0.8668503915356198,0.031063864080941875,0.000243131,0.008281284,0.7112148949809781,0.7127558794658706,0.004029903,0.8074800517414851,0.8074800517414851
1,0.014006849249508143,0.001420183,0.7778459612700976,0.7567307987614715,0.7112926133047249,0.7128337661813818,0.9743847960629495,0.8072000713337952,0.8072000713337952,0.8668936765674142,0.8668870550349674,0.005196312,0.8668936765674142,0.8668870550349674,0.045533471,0.000306557,0.008635319,0.7112926133047249,0.7128337661813818,0.004067872,0.8072000713337952,0.8072000713337952
0,0.012210356,0.002031234,0.7776833608332254,0.7568285185402339,0.7114640153183889,0.7130055395706252,0.9708490736140931,0.8075006948667487,0.8075006948667487,0.8669471445790307,0.8669405226381834,0.004455217,0.8669471445790307,0.8669405226381834,0.077403237,0.000299372,0.012557635819669481,0.7114640153183889,0.7130055395706252,0.004583286,0.8075006948667487,0.8075006948667487
0,0.014633485454037939,0.002579401,0.7712130074649413,0.7568480624959866,0.7114900618448537,0.7130316425319222,0.9686926138101162,0.8074279157565412,0.8074279157565412,0.8669578381813543,0.8669512161588258,0.00878047,0.8669578381813543,0.8669512161588258,0.020660400167041532,0.000167271,0.009696707,0.7114900618448537,0.7130316425319222,0.003619522,0.8074279157565412,0.8074279157565412
0,0.014633485454037939,0.002579401,0.7712130074649413,0.7568480624959866,0.7114900618448537,0.7130316425319222,0.9686926138101162,0.8074279157565412,0.8074279157565412,0.8669578381813543,0.8669512161588258,0.00878047,0.8669578381813543,0.8669512161588258,0.020660400167041532,0.000167271,0.009696707,0.7114900618448537,0.7130316425319222,0.003619522,0.8074279157565412,0.8074279157565412
1,0.010808562091133971,0.001118892,0.7710924971684825,0.7568899424011704,0.7115451426924717,0.7130868427228388,0.9751625152844494,0.8072324724514977,0.8072324724514977,0.8669807530434759,0.8669741308459185,0.003747718,0.8669807530434759,0.8669741308459185,0.023481057636655357,0.000163678,0.00727914,0.7115451426924717,0.7130868427228388,0.00353728,0.8072324724514977,0.8072324724514977
0,0.022994223536158667,0.002065874,0.7707881152029918,0.7569737022115381,0.7116295576437013,0.7131714405753701,0.9851619853076764,0.8065277925671361,0.8065277925671361,0.8670265827677182,0.86701996,0.005159944,0.8670265827677182,0.86701996,0.094620237,0.000465816,0.02076765,0.7116295576437013,0.7131714405753701,0.004921981,0.8065277925671361,0.8065277925671361
1,0.016082090778189593,0.002181319,0.7707361900197831,0.7569876621799327,0.7116444754429165,0.7131863906968796,0.9892178475866802,0.8064505610181463,0.8064505610181463,0.8670342210550914,0.8670275984491336,0.004261914,0.8670342210550914,0.8670275984491336,0.0946239,0.000552419,0.018567708296958644,0.7116444754429165,0.7131863906968796,0.005627411,0.8064505610181463,0.8064505610181463
0,0.019559991639780686,0.00399853,0.7706265875343201,0.7570016221483273,0.7116637072120079,0.7132056641353146,0.9809766,0.8064671465994198,0.8064671465994198,0.8670418593424656,0.8670352366781651,0.009788542,0.8670418593424656,0.8670352366781651,0.098961119,0.000552277,0.018023131287483955,0.7116637072120079,0.7132056641353146,0.007058482,0.8064671465994198,0.8064671465994198
0,0.019707580571936563,0.001733584,0.7705853299901231,0.757021166,0.7116844713263796,0.7132264732391519,0.9636052611131816,0.8063486090551626,0.8063486090551626,0.8670525529447892,0.8670459301988074,0.005334581,0.8670525529447892,0.8670459301988074,0.075527683,0.000292692,0.014447013133930138,0.7116844713263796,0.7132264732391519,0.006652852,0.8063486090551626,0.8063486090551626
0,0.021282939924016316,0.002493458,0.7704571982359989,0.7570518780345481,0.7117288614188898,0.7132709595113743,0.9292907740307432,0.806382333,0.806382333,0.867069357,0.8670627343026758,0.007359337,0.867069357,0.8670627343026758,0.10138248847926266,0.00062611,0.016266176296390527,0.7117288614188898,0.7132709595113743,0.008228204,0.806382333,0.806382333
1,0.021282939924016316,0.002493458,0.7704571982359989,0.7570518780345481,0.7117288614188898,0.7132709595113743,0.9292907740307432,0.806382333,0.806382333,0.867069357,0.8670627343026758,0.007359337,0.867069357,0.8670627343026758,0.10138248847926266,0.00062611,0.016266176296390527,0.7117288614188898,0.7132709595113743,0.008228204,0.806382333,0.806382333
0,0.040259403,0.001252694,0.7703423319811928,0.757090966,0.7117682176178505,0.713310401,0.9053486096484158,0.8060689445633067,0.8060689445633067,0.8670907443816573,0.8670841213439613,0.006847808,0.8670907443816573,0.8670841213439613,0.075754801,0.000285375,0.016614522,0.7117682176178505,0.713310401,0.006048677,0.8060689445633067,0.8060689445633067
0,0.040259403,0.001252694,0.7703423319811928,0.757090966,0.7117682176178505,0.713310401,0.9053486096484158,0.8060689445633067,0.8060689445633067,0.8670907443816573,0.8670841213439613,0.006847808,0.8670907443816573,0.8670841213439613,0.075754801,0.000285375,0.016614522,0.7117682176178505,0.713310401,0.006048677,0.8060689445633067,0.8060689445633067
0,0.040259403,0.001252694,0.7703423319811928,0.757090966,0.7117682176178505,0.713310401,0.9053486096484158,0.8060689445633067,0.8060689445633067,0.8670907443816573,0.8670841213439613,0.006847808,0.8670907443816573,0.8670841213439613,0.075754801,0.000285375,0.016614522,0.7117682176178505,0.713310401,0.006048677,0.8060689445633067,0.8060689445633067
1,0.019467689919598397,0.002084494,0.7703540763912711,0.7571077179081267,0.7117912262001452,0.7133334594179779,0.927065264,0.8060752924970918,0.8060752924970918,0.8670999103265058,0.8670932872187982,0.006648427,0.8670999103265058,0.8670932872187982,0.074696138,0.00055409,0.013768514809207096,0.7117912262001452,0.7133334594179779,0.007396164,0.8060752924970918,0.8060752924970918
0,0.029080291367791864,0.001811547,0.7696977263842817,0.7571886857248156,0.7119072464692998,0.713449731,0.9309872658681831,0.8060814034940016,0.8060814034940016,0.8671442123932738,0.8671375889471773,0.007720112,0.8671442123932738,0.8671375889471773,0.074765739,0.000310936,0.015393081545135147,0.7119072464692998,0.713449731,0.004989655,0.8060814034940016,0.8060814034940016
1,0.008484039,0.003221312,0.7620225142262569,0.757470677,0.7123170557766082,0.7138604283058145,0.9550958084391611,0.8062931559539641,0.8062931559539641,0.8672985057982241,0.8672918811735983,0.002782821,0.8672985057982241,0.8672918811735983,0.10265727912786736,0.000833628,0.022153502,0.7123170557766082,0.7138604283058145,0.009647128,0.8062931559539641,0.8062931559539641
0,0.015787276226243308,0.001205674,0.7584678727759517,0.7576996205680591,0.7127012699027887,0.714245475,0.973586187,0.8074946529764278,0.8074946529764278,0.8674237737111539,0.8674171481297033,0.003655114,0.8674237737111539,0.8674171481297033,0.064105852,0.000253699,0.011747464667819778,0.7127012699027887,0.714245475,0.004361121,0.8074946529764278,0.8074946529764278
0,0.020070326684880672,0.002447562,0.7585133573470892,0.7578699321824736,0.7128867605775672,0.7144313674822984,0.9450638179808026,0.8069533311952413,0.8069533311952413,0.8675169608171136,0.8675103345238786,0.008045309,0.8675169608171136,0.8675103345238786,0.080040735,0.00039732,0.013773079921454177,0.7128867605775672,0.7144313674822984,0.006715527,0.8069533311952413,0.8069533311952413
